"ResponseId","study","level","competence","warm","category"
"R_1pRNtHYOX8xJ9hT","yemane","poland",52,67,"race and national origin"
"R_1pRNtHYOX8xJ9hT","yemane","puertorico ",49,41,"race and national origin"
"R_1pRNtHYOX8xJ9hT","yemane","romania",65,60,"race and national origin"
"R_1pRNtHYOX8xJ9hT","yemane","russia",70,43,"race and national origin"
"R_1pRNtHYOX8xJ9hT","yemane","southkorea",80,65,"race and national origin"
"R_1pRNtHYOX8xJ9hT","yemane","spain",85,65,"race and national origin"
"R_1pRNtHYOX8xJ9hT","yemane","turkey",66,68,"race and national origin"
"R_1pRNtHYOX8xJ9hT","yemane","uganda",49,46,"race and national origin"
"R_1pRNtHYOX8xJ9hT","yemane","vietnam",63,82,"race and national origin"
"R_1pRNtHYOX8xJ9hT","yemane","1.5generation",59,59,"race and national origin"
"R_1pRNtHYOX8xJ9hT","yemane","2generation",51,51,"race and national origin"
"R_3pmB4hbTgfW5VJU","yemane","albania",75,70,"race and national origin"
"R_3pmB4hbTgfW5VJU","yemane","bulgaria",69,68,"race and national origin"
"R_3pmB4hbTgfW5VJU","yemane","china",70,60,"race and national origin"
"R_3pmB4hbTgfW5VJU","yemane","cuba",65,60,"race and national origin"
"R_3pmB4hbTgfW5VJU","yemane","egypt",59,60,"race and national origin"
"R_3pmB4hbTgfW5VJU","yemane","elsalvador",55,55,"race and national origin"
"R_3pmB4hbTgfW5VJU","yemane","ethiopia",62,61,"race and national origin"
"R_3pmB4hbTgfW5VJU","yemane","france",75,70,"race and national origin"
"R_3pmB4hbTgfW5VJU","yemane","germany",75,70,"race and national origin"
"R_3pmB4hbTgfW5VJU","yemane","greece",73,71,"race and national origin"
"R_3pmB4hbTgfW5VJU","yemane","india",65,65,"race and national origin"
"R_3pmB4hbTgfW5VJU","yemane","indonesia",60,60,"race and national origin"
"R_3pmB4hbTgfW5VJU","yemane","iran",60,60,"race and national origin"
"R_3pmB4hbTgfW5VJU","yemane","iraq",69,65,"race and national origin"
"R_3pmB4hbTgfW5VJU","yemane","italy",70,70,"race and national origin"
"R_3pmB4hbTgfW5VJU","yemane","japan",77,75,"race and national origin"
"R_3pmB4hbTgfW5VJU","yemane","lebanon",75,70,"race and national origin"
"R_3pmB4hbTgfW5VJU","yemane","mexico",61,61,"race and national origin"
"R_3pmB4hbTgfW5VJU","yemane","morocco",70,65,"race and national origin"
"R_3pmB4hbTgfW5VJU","yemane","netherlands",70,70,"race and national origin"
"R_3pmB4hbTgfW5VJU","yemane","nigeria",60,60,"race and national origin"
"R_3pmB4hbTgfW5VJU","yemane","norway",71,71,"race and national origin"
"R_3pmB4hbTgfW5VJU","yemane","pakistan",60,60,"race and national origin"
"R_3pmB4hbTgfW5VJU","yemane","philippines",64,60,"race and national origin"
"R_3pmB4hbTgfW5VJU","yemane","poland",75,75,"race and national origin"
"R_3pmB4hbTgfW5VJU","yemane","puertorico ",75,70,"race and national origin"
"R_3pmB4hbTgfW5VJU","yemane","romania",80,75,"race and national origin"
"R_3pmB4hbTgfW5VJU","yemane","russia",40,40,"race and national origin"
"R_3pmB4hbTgfW5VJU","yemane","southkorea",75,70,"race and national origin"
"R_3pmB4hbTgfW5VJU","yemane","spain",70,70,"race and national origin"
"R_3pmB4hbTgfW5VJU","yemane","turkey",75,70,"race and national origin"
"R_3pmB4hbTgfW5VJU","yemane","uganda",65,65,"race and national origin"
"R_3pmB4hbTgfW5VJU","yemane","vietnam",65,65,"race and national origin"
"R_3pmB4hbTgfW5VJU","yemane","1.5generation",70,70,"race and national origin"
"R_3pmB4hbTgfW5VJU","yemane","2generation",80,75,"race and national origin"
"R_CmLLeotbCecSS5z","yemane","albania",80,50,"race and national origin"
"R_CmLLeotbCecSS5z","yemane","bulgaria",82,50,"race and national origin"
"R_CmLLeotbCecSS5z","yemane","china",94,30,"race and national origin"
"R_CmLLeotbCecSS5z","yemane","cuba",82,51,"race and national origin"
"R_CmLLeotbCecSS5z","yemane","egypt",80,50,"race and national origin"
"R_CmLLeotbCecSS5z","yemane","elsalvador",62,39,"race and national origin"
"R_CmLLeotbCecSS5z","yemane","ethiopia",82,50,"race and national origin"
"R_CmLLeotbCecSS5z","yemane","france",90,30,"race and national origin"
"R_CmLLeotbCecSS5z","yemane","germany",80,40,"race and national origin"
"R_CmLLeotbCecSS5z","yemane","greece",75,61,"race and national origin"
"R_CmLLeotbCecSS5z","yemane","india",79,50,"race and national origin"
"R_CmLLeotbCecSS5z","yemane","indonesia",83,50,"race and national origin"
"R_CmLLeotbCecSS5z","yemane","iran",83,50,"race and national origin"
"R_CmLLeotbCecSS5z","yemane","iraq",69,40,"race and national origin"
"R_CmLLeotbCecSS5z","yemane","italy",82,51,"race and national origin"
"R_CmLLeotbCecSS5z","yemane","japan",80,20,"race and national origin"
"R_CmLLeotbCecSS5z","yemane","lebanon",80,50,"race and national origin"
"R_CmLLeotbCecSS5z","yemane","mexico",72,50,"race and national origin"
"R_CmLLeotbCecSS5z","yemane","morocco",82,51,"race and national origin"
"R_CmLLeotbCecSS5z","yemane","netherlands",81,50,"race and national origin"
"R_CmLLeotbCecSS5z","yemane","nigeria",82,50,"race and national origin"
"R_CmLLeotbCecSS5z","yemane","norway",82,50,"race and national origin"
"R_CmLLeotbCecSS5z","yemane","pakistan",68,30,"race and national origin"
"R_CmLLeotbCecSS5z","yemane","philippines",82,51,"race and national origin"
"R_CmLLeotbCecSS5z","yemane","poland",97,61,"race and national origin"
"R_CmLLeotbCecSS5z","yemane","puertorico ",52,81,"race and national origin"
"R_CmLLeotbCecSS5z","yemane","romania",81,51,"race and national origin"
"R_CmLLeotbCecSS5z","yemane","russia",95,30,"race and national origin"
"R_CmLLeotbCecSS5z","yemane","southkorea",90,50,"race and national origin"
"R_CmLLeotbCecSS5z","yemane","spain",83,50,"race and national origin"
"R_CmLLeotbCecSS5z","yemane","turkey",84,51,"race and national origin"
"R_CmLLeotbCecSS5z","yemane","uganda",62,51,"race and national origin"
"R_CmLLeotbCecSS5z","yemane","vietnam",80,50,"race and national origin"
"R_CmLLeotbCecSS5z","yemane","1.5generation",80,50,"race and national origin"
"R_CmLLeotbCecSS5z","yemane","2generation",51,51,"race and national origin"
"R_3L5Up65fplcVtH3","yemane","albania",0,0,"race and national origin"
"R_3L5Up65fplcVtH3","yemane","bulgaria",0,0,"race and national origin"
"R_3L5Up65fplcVtH3","yemane","china",0,0,"race and national origin"
"R_3L5Up65fplcVtH3","yemane","cuba",0,NA,"race and national origin"
"R_3L5Up65fplcVtH3","yemane","egypt",0,0,"race and national origin"
"R_3L5Up65fplcVtH3","yemane","elsalvador",0,0,"race and national origin"
"R_3L5Up65fplcVtH3","yemane","ethiopia",0,0,"race and national origin"
"R_3L5Up65fplcVtH3","yemane","france",0,0,"race and national origin"
"R_3L5Up65fplcVtH3","yemane","germany",0,0,"race and national origin"
"R_3L5Up65fplcVtH3","yemane","india",0,0,"race and national origin"
"R_3L5Up65fplcVtH3","yemane","indonesia",0,0,"race and national origin"
"R_3L5Up65fplcVtH3","yemane","iran",0,0,"race and national origin"
"R_3L5Up65fplcVtH3","yemane","iraq",0,0,"race and national origin"
"R_3L5Up65fplcVtH3","yemane","italy",0,0,"race and national origin"
"R_3L5Up65fplcVtH3","yemane","japan",0,0,"race and national origin"
"R_3L5Up65fplcVtH3","yemane","lebanon",0,0,"race and national origin"
"R_3L5Up65fplcVtH3","yemane","mexico",0,0,"race and national origin"
"R_3L5Up65fplcVtH3","yemane","morocco",0,0,"race and national origin"
"R_3L5Up65fplcVtH3","yemane","netherlands",0,0,"race and national origin"
"R_3L5Up65fplcVtH3","yemane","nigeria",0,0,"race and national origin"
"R_3L5Up65fplcVtH3","yemane","norway",0,0,"race and national origin"
"R_3L5Up65fplcVtH3","yemane","pakistan",0,0,"race and national origin"
"R_3L5Up65fplcVtH3","yemane","philippines",0,0,"race and national origin"
"R_3L5Up65fplcVtH3","yemane","poland",0,0,"race and national origin"
"R_3L5Up65fplcVtH3","yemane","puertorico ",0,0,"race and national origin"
"R_3L5Up65fplcVtH3","yemane","romania",0,0,"race and national origin"
"R_3L5Up65fplcVtH3","yemane","russia",0,0,"race and national origin"
"R_3L5Up65fplcVtH3","yemane","southkorea",0,0,"race and national origin"
"R_3L5Up65fplcVtH3","yemane","spain",0,0,"race and national origin"
"R_3L5Up65fplcVtH3","yemane","turkey",0,0,"race and national origin"
"R_3L5Up65fplcVtH3","yemane","uganda",0,0,"race and national origin"
"R_3L5Up65fplcVtH3","yemane","vietnam",0,0,"race and national origin"
"R_3L5Up65fplcVtH3","yemane","1.5generation",0,0,"race and national origin"
"R_3L5Up65fplcVtH3","yemane","2generation",0,0,"race and national origin"
"R_yvyd5MsCZDYviJH","yemane","albania",53,50,"race and national origin"
"R_yvyd5MsCZDYviJH","yemane","bulgaria",83,72,"race and national origin"
"R_yvyd5MsCZDYviJH","yemane","china",57,51,"race and national origin"
"R_yvyd5MsCZDYviJH","yemane","cuba",68,62,"race and national origin"
"R_yvyd5MsCZDYviJH","yemane","egypt",72,71,"race and national origin"
"R_yvyd5MsCZDYviJH","yemane","elsalvador",47,46,"race and national origin"
"R_yvyd5MsCZDYviJH","yemane","ethiopia",55,58,"race and national origin"
"R_yvyd5MsCZDYviJH","yemane","france",86,81,"race and national origin"
"R_yvyd5MsCZDYviJH","yemane","germany",52,46,"race and national origin"
"R_yvyd5MsCZDYviJH","yemane","greece",80,79,"race and national origin"
"R_yvyd5MsCZDYviJH","yemane","india",77,69,"race and national origin"
"R_yvyd5MsCZDYviJH","yemane","indonesia",66,59,"race and national origin"
"R_yvyd5MsCZDYviJH","yemane","iran",77,75,"race and national origin"
"R_yvyd5MsCZDYviJH","yemane","iraq",58,53,"race and national origin"
"R_yvyd5MsCZDYviJH","yemane","italy",86,83,"race and national origin"
"R_yvyd5MsCZDYviJH","yemane","japan",59,61,"race and national origin"
"R_yvyd5MsCZDYviJH","yemane","lebanon",84,70,"race and national origin"
"R_yvyd5MsCZDYviJH","yemane","mexico",39,39,"race and national origin"
"R_yvyd5MsCZDYviJH","yemane","morocco",86,83,"race and national origin"
"R_yvyd5MsCZDYviJH","yemane","netherlands",77,78,"race and national origin"
"R_yvyd5MsCZDYviJH","yemane","nigeria",54,53,"race and national origin"
"R_yvyd5MsCZDYviJH","yemane","norway",90,85,"race and national origin"
"R_yvyd5MsCZDYviJH","yemane","pakistan",49,48,"race and national origin"
"R_yvyd5MsCZDYviJH","yemane","philippines",60,61,"race and national origin"
"R_yvyd5MsCZDYviJH","yemane","poland",65,67,"race and national origin"
"R_yvyd5MsCZDYviJH","yemane","puertorico ",52,55,"race and national origin"
"R_yvyd5MsCZDYviJH","yemane","romania",78,63,"race and national origin"
"R_yvyd5MsCZDYviJH","yemane","russia",55,47,"race and national origin"
"R_yvyd5MsCZDYviJH","yemane","southkorea",57,56,"race and national origin"
"R_yvyd5MsCZDYviJH","yemane","spain",66,60,"race and national origin"
"R_yvyd5MsCZDYviJH","yemane","turkey",74,74,"race and national origin"
"R_yvyd5MsCZDYviJH","yemane","uganda",46,47,"race and national origin"
"R_yvyd5MsCZDYviJH","yemane","vietnam",62,61,"race and national origin"
"R_yvyd5MsCZDYviJH","yemane","1.5generation",53,53,"race and national origin"
"R_yvyd5MsCZDYviJH","yemane","2generation",56,55,"race and national origin"
"R_3M9ZmHFhNJ4P9lo","yemane","albania",38,41,"race and national origin"
"R_3M9ZmHFhNJ4P9lo","yemane","bulgaria",55,55,"race and national origin"
"R_3M9ZmHFhNJ4P9lo","yemane","china",95,16,"race and national origin"
"R_3M9ZmHFhNJ4P9lo","yemane","cuba",11,18,"race and national origin"
"R_3M9ZmHFhNJ4P9lo","yemane","egypt",17,18,"race and national origin"
"R_3M9ZmHFhNJ4P9lo","yemane","elsalvador",13,28,"race and national origin"
"R_3M9ZmHFhNJ4P9lo","yemane","ethiopia",10,21,"race and national origin"
"R_3M9ZmHFhNJ4P9lo","yemane","france",62,67,"race and national origin"
"R_3M9ZmHFhNJ4P9lo","yemane","germany",62,76,"race and national origin"
"R_3M9ZmHFhNJ4P9lo","yemane","greece",58,57,"race and national origin"
"R_3M9ZmHFhNJ4P9lo","yemane","india",52,47,"race and national origin"
"R_3M9ZmHFhNJ4P9lo","yemane","indonesia",30,30,"race and national origin"
"R_3M9ZmHFhNJ4P9lo","yemane","iran",50,45,"race and national origin"
"R_3M9ZmHFhNJ4P9lo","yemane","iraq",13,14,"race and national origin"
"R_3M9ZmHFhNJ4P9lo","yemane","italy",36,62,"race and national origin"
"R_3M9ZmHFhNJ4P9lo","yemane","japan",100,34,"race and national origin"
"R_3M9ZmHFhNJ4P9lo","yemane","lebanon",20,26,"race and national origin"
"R_3M9ZmHFhNJ4P9lo","yemane","mexico",8,14,"race and national origin"
"R_3M9ZmHFhNJ4P9lo","yemane","morocco",44,44,"race and national origin"
"R_3M9ZmHFhNJ4P9lo","yemane","netherlands",60,54,"race and national origin"
"R_3M9ZmHFhNJ4P9lo","yemane","nigeria",20,20,"race and national origin"
"R_3M9ZmHFhNJ4P9lo","yemane","norway",55,63,"race and national origin"
"R_3M9ZmHFhNJ4P9lo","yemane","pakistan",17,22,"race and national origin"
"R_3M9ZmHFhNJ4P9lo","yemane","philippines",36,36,"race and national origin"
"R_3M9ZmHFhNJ4P9lo","yemane","poland",58,57,"race and national origin"
"R_3M9ZmHFhNJ4P9lo","yemane","puertorico ",9,24,"race and national origin"
"R_3M9ZmHFhNJ4P9lo","yemane","romania",55,56,"race and national origin"
"R_3M9ZmHFhNJ4P9lo","yemane","russia",19,16,"race and national origin"
"R_3M9ZmHFhNJ4P9lo","yemane","southkorea",92,29,"race and national origin"
"R_3M9ZmHFhNJ4P9lo","yemane","spain",37,34,"race and national origin"
"R_3M9ZmHFhNJ4P9lo","yemane","turkey",47,45,"race and national origin"
"R_3M9ZmHFhNJ4P9lo","yemane","uganda",13,16,"race and national origin"
"R_3M9ZmHFhNJ4P9lo","yemane","vietnam",91,19,"race and national origin"
"R_3M9ZmHFhNJ4P9lo","yemane","1.5generation",40,46,"race and national origin"
"R_3M9ZmHFhNJ4P9lo","yemane","2generation",49,50,"race and national origin"
"R_2uEXCqEQFwg4mPv","yemane","albania",35,44,"race and national origin"
"R_2uEXCqEQFwg4mPv","yemane","bulgaria",34,20,"race and national origin"
"R_2uEXCqEQFwg4mPv","yemane","china",100,100,"race and national origin"
"R_2uEXCqEQFwg4mPv","yemane","cuba",40,40,"race and national origin"
"R_2uEXCqEQFwg4mPv","yemane","egypt",65,55,"race and national origin"
"R_2uEXCqEQFwg4mPv","yemane","elsalvador",29,31,"race and national origin"
"R_2uEXCqEQFwg4mPv","yemane","ethiopia",61,34,"race and national origin"
"R_2uEXCqEQFwg4mPv","yemane","france",53,36,"race and national origin"
"R_2uEXCqEQFwg4mPv","yemane","germany",81,44,"race and national origin"
"R_2uEXCqEQFwg4mPv","yemane","greece",51,42,"race and national origin"
"R_2uEXCqEQFwg4mPv","yemane","india",58,66,"race and national origin"
"R_2uEXCqEQFwg4mPv","yemane","indonesia",65,57,"race and national origin"
"R_2uEXCqEQFwg4mPv","yemane","iran",80,45,"race and national origin"
"R_2uEXCqEQFwg4mPv","yemane","iraq",15,20,"race and national origin"
"R_2uEXCqEQFwg4mPv","yemane","italy",77,55,"race and national origin"
"R_2uEXCqEQFwg4mPv","yemane","japan",83,50,"race and national origin"
"R_2uEXCqEQFwg4mPv","yemane","lebanon",22,23,"race and national origin"
"R_2uEXCqEQFwg4mPv","yemane","mexico",59,55,"race and national origin"
"R_2uEXCqEQFwg4mPv","yemane","morocco",44,38,"race and national origin"
"R_2uEXCqEQFwg4mPv","yemane","netherlands",61,50,"race and national origin"
"R_2uEXCqEQFwg4mPv","yemane","nigeria",51,43,"race and national origin"
"R_2uEXCqEQFwg4mPv","yemane","norway",89,67,"race and national origin"
"R_2uEXCqEQFwg4mPv","yemane","pakistan",36,28,"race and national origin"
"R_2uEXCqEQFwg4mPv","yemane","philippines",43,48,"race and national origin"
"R_2uEXCqEQFwg4mPv","yemane","poland",32,43,"race and national origin"
"R_2uEXCqEQFwg4mPv","yemane","puertorico ",56,61,"race and national origin"
"R_2uEXCqEQFwg4mPv","yemane","romania",32,26,"race and national origin"
"R_2uEXCqEQFwg4mPv","yemane","russia",68,5,"race and national origin"
"R_2uEXCqEQFwg4mPv","yemane","southkorea",54,37,"race and national origin"
"R_2uEXCqEQFwg4mPv","yemane","spain",76,68,"race and national origin"
"R_2uEXCqEQFwg4mPv","yemane","turkey",21,25,"race and national origin"
"R_2uEXCqEQFwg4mPv","yemane","uganda",23,19,"race and national origin"
"R_2uEXCqEQFwg4mPv","yemane","vietnam",49,40,"race and national origin"
"R_2uEXCqEQFwg4mPv","yemane","1.5generation",50,44,"race and national origin"
"R_2uEXCqEQFwg4mPv","yemane","2generation",41,26,"race and national origin"
"R_301uPNEV3gTmc7E","yemane","albania",74,46,"race and national origin"
"R_301uPNEV3gTmc7E","yemane","bulgaria",85,52,"race and national origin"
"R_301uPNEV3gTmc7E","yemane","china",77,48,"race and national origin"
"R_301uPNEV3gTmc7E","yemane","cuba",100,80,"race and national origin"
"R_301uPNEV3gTmc7E","yemane","egypt",70,46,"race and national origin"
"R_301uPNEV3gTmc7E","yemane","elsalvador",60,46,"race and national origin"
"R_301uPNEV3gTmc7E","yemane","ethiopia",66,61,"race and national origin"
"R_301uPNEV3gTmc7E","yemane","france",72,58,"race and national origin"
"R_301uPNEV3gTmc7E","yemane","germany",80,62,"race and national origin"
"R_301uPNEV3gTmc7E","yemane","greece",81,74,"race and national origin"
"R_301uPNEV3gTmc7E","yemane","india",41,53,"race and national origin"
"R_301uPNEV3gTmc7E","yemane","indonesia",70,36,"race and national origin"
"R_301uPNEV3gTmc7E","yemane","iran",100,75,"race and national origin"
"R_301uPNEV3gTmc7E","yemane","iraq",55,20,"race and national origin"
"R_301uPNEV3gTmc7E","yemane","italy",80,62,"race and national origin"
"R_301uPNEV3gTmc7E","yemane","japan",86,49,"race and national origin"
"R_301uPNEV3gTmc7E","yemane","lebanon",60,38,"race and national origin"
"R_301uPNEV3gTmc7E","yemane","mexico",51,34,"race and national origin"
"R_301uPNEV3gTmc7E","yemane","morocco",68,45,"race and national origin"
"R_301uPNEV3gTmc7E","yemane","netherlands",93,74,"race and national origin"
"R_301uPNEV3gTmc7E","yemane","nigeria",64,19,"race and national origin"
"R_301uPNEV3gTmc7E","yemane","norway",88,80,"race and national origin"
"R_301uPNEV3gTmc7E","yemane","pakistan",50,24,"race and national origin"
"R_301uPNEV3gTmc7E","yemane","philippines",65,58,"race and national origin"
"R_301uPNEV3gTmc7E","yemane","poland",76,72,"race and national origin"
"R_301uPNEV3gTmc7E","yemane","puertorico ",48,50,"race and national origin"
"R_301uPNEV3gTmc7E","yemane","romania",54,49,"race and national origin"
"R_301uPNEV3gTmc7E","yemane","russia",75,51,"race and national origin"
"R_301uPNEV3gTmc7E","yemane","southkorea",70,49,"race and national origin"
"R_301uPNEV3gTmc7E","yemane","spain",83,82,"race and national origin"
"R_301uPNEV3gTmc7E","yemane","turkey",70,57,"race and national origin"
"R_301uPNEV3gTmc7E","yemane","uganda",33,39,"race and national origin"
"R_301uPNEV3gTmc7E","yemane","vietnam",72,46,"race and national origin"
"R_301uPNEV3gTmc7E","yemane","1.5generation",79,73,"race and national origin"
"R_301uPNEV3gTmc7E","yemane","2generation",74,63,"race and national origin"
"R_3Eu8eIanoslX7mG","yemane","albania",50,55,"race and national origin"
"R_3Eu8eIanoslX7mG","yemane","bulgaria",65,75,"race and national origin"
"R_3Eu8eIanoslX7mG","yemane","china",75,70,"race and national origin"
"R_3Eu8eIanoslX7mG","yemane","cuba",50,60,"race and national origin"
"R_3Eu8eIanoslX7mG","yemane","egypt",55,50,"race and national origin"
"R_3Eu8eIanoslX7mG","yemane","elsalvador",50,60,"race and national origin"
"R_3Eu8eIanoslX7mG","yemane","ethiopia",55,60,"race and national origin"
"R_3Eu8eIanoslX7mG","yemane","france",70,70,"race and national origin"
"R_3Eu8eIanoslX7mG","yemane","germany",75,61,"race and national origin"
